Annual Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quarterly Data:
"Preferred Dividends","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","131.000","1,504.000","859.000","859.000","1,576.000","1,145.000","0.000","0.000","16.000","45.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","81.000","203.000","202.000","203.000","896.000","215.000","468.000","381.000","-493.000","311.000","214.000","215.000","215.000","215.000","214.000","1,019.000","127.000","88.000","88.000","87.000","882.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","14.000","14.000","15.000"
"EPS (Basic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-53.470","113.180","3.110","4.940","3.100","2.710","1.750","6.110","6.120","-2.650","-3.170","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-53.421","-9.780","0.000","0.000","113.180","0.000","0.890","0.000","0.340","2.090","1.680","1.100","0.270","0.640","0.950","0.940","0.570","0.630","0.870","0.500","0.640","0.080","0.120","0.860","0.690","0.580","0.700","0.860","3.970","1.260","1.850","1.790","1.220","1.730","1.110","-2.060","-3.520","0.730","1.680"
"EPS (Diluted)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-53.470","113.180","2.890","4.580","2.920","2.380","1.650","5.910","6.000","-2.650","-3.200","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-53.421","-9.780","0.000","0.000","113.180","0.000","0.850","0.000","0.340","1.770","1.540","1.030","0.270","0.600","0.900","0.890","0.540","0.580","0.750","0.450","0.560","0.060","0.110","0.810","0.660","0.560","0.670","0.840","3.840","1.240","1.810","1.760","1.190","1.700","1.090","-2.060","-3.520","0.720","1.660"
"Shares Outstanding (Diluted Average)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","579.000","925.000","1,624.000","1,668.000","1,675.000","1,676.000","1,687.000","1,640.000","1,570.000","1,492.000","1,431.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","579.000","611.000","611.000","611.000","1,588.000","1,588.000","522.000","1,500.000","1,500.137","1,817.000","1,654.000","1,682.000","1,668.000","1,692.000","1,671.000","1,663.000","1,675.000","1,507.000","1,677.000","1,681.000","1,688.000","1,691.000","1,688.000","1,691.000","1,678.000","1,686.000","1,660.000","1,618.000","1,595.000","1,580.000","1,581.000","1,574.000","1,546.000","1,532.000","1,519.000","1,472.000","1,447.000","1,430.000","1,431.000"
"Depreciation, Depletion and Amortization","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10,203.000","11,384.000","6,930.000","7,427.000","38,762.000","8,041.000","7,238.000","7,487.000","9,819.000","12,261.000","13,034.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1,757.000","2,170.000","1,981.000","1,579.000","2,292.000","2,299.000","2,534.000","2,694.000","2,743.000","3,194.000","3,147.000","3,177.000","3,581.000","3,129.000"
"EBITDA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-16,743.000","119,999.000","13,765.000","17,144.000","10,556.000","15,833.000","11,887.000","16,281.000","22,390.000","24,699.000","23,523.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-4,831.000","-10,305.000","127,791.000","-4,040.000","1,639.000","1,812.000","2,110.000","1,274.000","1,553.000","2,749.000","1,923.000","3,492.000","1,253.000","1,960.000","1,921.000","-33,340.000","1,685.000","2,191.000","2,612.000","1,304.000","159.000","133.000","1,965.000","2,392.000","3,304.000","3,995.000","3,599.000","5,383.000","4,909.000","6,064.000","6,288.000","5,042.000","6,363.000","6,293.000","5,728.000","6,315.000","5,307.000","6,173.000"
"  Cash And Cash Equivalents","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","14,053.000","22,679.000","21,061.000","16,071.000","18,422.000","20,021.000","18,954.000","15,238.000","12,574.000","15,512.000","15,087.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","14,053.000","0.000","0.000","0.000","22,679.000","23,310.000","26,773.000","27,466.000","21,061.000","20,975.000","20,471.000","20,297.000","16,071.000","17,378.000","22,184.000","23,320.000","18,422.000","20,643.000","19,697.000","20,355.000","20,021.000","19,426.000","19,864.000","18,060.000","18,954.000","15,776.000","17,627.000","15,433.000","15,238.000","14,894.000","18,923.000","15,932.000","12,574.000","12,864.000","16,598.000","12,792.000","15,512.000","14,256.000","15,087.000"
"  Marketable Securities","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","141.000","134.000","5,555.000","16,148.000","8,988.000","8,972.000","9,222.000","8,163.000","11,841.000","8,313.000","6,924.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","141.000","0.000","0.000","0.000","134.000","153.000","4,761.000","6,010.000","5,555.000","8,618.000","12,298.000","11,680.000","16,148.000","14,686.000","11,381.000","10,411.000","8,988.000","6,560.000","6,258.000","8,215.000","8,972.000","8,716.000","9,935.000","9,570.000","9,222.000","8,409.000","7,200.000","8,029.000","8,163.000","6,537.000","4,247.000","8,172.000","11,841.000","10,260.000","9,133.000","8,454.000","8,313.000","7,110.000","6,924.000"
"Cash, Cash Equivalents, Marketable Securities","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","14,194.000","22,813.000","26,616.000","32,219.000","27,410.000","28,993.000","28,176.000","23,401.000","24,415.000","23,825.000","22,011.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","14,194.000","0.000","0.000","0.000","22,813.000","23,463.000","31,534.000","33,476.000","26,616.000","29,593.000","32,769.000","31,977.000","32,219.000","32,064.000","33,565.000","33,731.000","27,410.000","27,203.000","25,955.000","28,570.000","28,993.000","28,142.000","29,799.000","27,630.000","28,176.000","24,185.000","24,827.000","23,462.000","23,401.000","21,431.000","23,170.000","24,104.000","24,415.000","23,124.000","25,731.000","21,246.000","23,825.000","21,366.000","22,011.000"
"  Accounts Receivable","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8,340.000","7,518.000","8,699.000","13,215.000","14,439.000","22,813.000","25,606.000","26,388.000","24,827.000","28,685.000","31,668.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8,340.000","0.000","0.000","0.000","7,518.000","8,694.000","8,934.000","9,004.000","8,699.000","13,326.000","12,152.000","10,844.000","13,215.000","16,189.000","18,278.000","17,063.000","14,439.000","16,845.000","21,984.000","22,077.000","22,813.000","26,789.000","27,277.000","26,552.000","25,606.000","27,696.000","27,536.000","27,703.000","26,388.000","28,213.000","30,261.000","31,232.000","24,827.000","34,801.000","29,092.000","29,412.000","28,685.000","31,926.000","31,668.000"
"  Notes Receivable","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"  Other Current Receivables","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-422.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-422.000","0.000","0.000","0.000","0.000","0.000","-272.000","-279.000","0.000","-336.000","-363.000","-332.000","0.000","-390.000","-3,683.000","-304.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Total Receivables","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7,918.000","7,518.000","8,699.000","13,215.000","14,439.000","22,813.000","25,606.000","26,388.000","24,827.000","28,685.000","31,668.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7,918.000","0.000","0.000","0.000","7,518.000","8,694.000","8,662.000","8,725.000","8,699.000","12,990.000","11,789.000","10,512.000","13,215.000","15,799.000","14,595.000","16,759.000","14,439.000","16,845.000","21,984.000","22,077.000","22,813.000","26,789.000","27,277.000","26,552.000","25,606.000","27,696.000","27,536.000","27,703.000","26,388.000","28,213.000","30,261.000","31,232.000","24,827.000","34,801.000","29,092.000","29,412.000","28,685.000","31,926.000","31,668.000"
"  Inventories, Raw Materials & Components","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4,849.000","0.000","0.000","6,486.000","6,560.000","5,872.000","5,380.000","5,147.000","5,008.000","4,203.000","4,267.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4,849.000","0.000","0.000","0.000","0.000","4,761.000","5,199.000","5,736.000","0.000","6,367.000","6,328.000","6,744.000","6,486.000","6,745.000","7,112.000","7,241.000","6,560.000","6,923.000","6,326.000","6,718.000","5,872.000","6,442.000","6,165.000","6,172.000","5,380.000","5,879.000","5,563.000","5,807.000","5,147.000","6,134.000","6,297.000","6,309.000","5,008.000","6,014.000","5,107.000","4,956.000","4,203.000","4,736.000","4,267.000"
"  Inventories, Work In Process","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","4,201.000","5,487.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","4,201.000","0.000","0.000","0.000","5,487.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"  Inventories, Inventories Adjustments","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-1,233.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-1,233.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"  Inventories, Finished Goods","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9,579.000","5,906.000","6,638.000","7,838.000","8,154.000","8,167.000","8,262.000","8,617.000","6,032.000","6,460.000","6,566.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9,579.000","0.000","0.000","0.000","5,906.000","6,431.000","6,334.000","7,308.000","6,638.000","7,624.000","7,777.000","8,476.000","7,838.000","9,099.000","8,321.000","8,431.000","8,154.000","8,277.000","8,451.000","8,639.000","8,167.000","8,395.000","9,035.000","9,038.000","8,262.000","8,172.000","8,655.000","8,561.000","8,617.000","9,683.000","8,729.000","9,118.000","6,032.000","8,672.000","6,182.000","6,833.000","6,460.000","6,725.000","6,566.000"
"  Inventories, Other","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Total Inventories","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","13,195.000","10,107.000","12,125.000","14,324.000","14,714.000","14,039.000","13,642.000","13,764.000","11,040.000","10,663.000","10,833.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","13,195.000","0.000","0.000","0.000","10,107.000","11,192.000","11,533.000","13,044.000","12,125.000","13,991.000","14,105.000","15,220.000","14,324.000","15,844.000","15,433.000","15,672.000","14,714.000","15,200.000","14,777.000","15,357.000","14,039.000","14,837.000","15,200.000","15,210.000","13,642.000","14,051.000","14,218.000","14,368.000","13,764.000","15,817.000","15,026.000","15,427.000","11,040.000","14,686.000","11,289.000","11,789.000","10,663.000","11,461.000","10,833.000"
"Other Current Assets","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8,960.000","18,809.000","5,613.000","5,165.000","13,433.000","15,656.000","16,202.000","5,855.000","15,921.000","5,571.000","5,939.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8,960.000","0.000","0.000","0.000","18,809.000","17,008.000","6,078.000","6,339.000","5,613.000","6,375.000","7,321.000","6,301.000","5,165.000","5,509.000","6,640.000","5,945.000","13,433.000","13,322.000","15,029.000","15,160.000","15,656.000","17,057.000","19,367.000","17,248.000","16,202.000","17,299.000","17,973.000","16,808.000","5,855.000","5,573.000","6,173.000","5,733.000","15,921.000","6,987.000","18,969.000","14,171.000","5,571.000","6,682.000","5,939.000"
"Total Current Assets","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","44,267.000","59,247.000","53,053.000","64,923.000","69,996.000","81,501.000","83,626.000","69,408.000","76,203.000","68,744.000","70,451.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","44,267.000","0.000","0.000","0.000","59,247.000","60,357.000","57,807.000","61,584.000","53,053.000","62,949.000","65,984.000","64,010.000","64,923.000","69,216.000","70,233.000","72,107.000","69,996.000","72,570.000","77,745.000","81,164.000","81,501.000","86,825.000","91,643.000","86,640.000","83,626.000","83,231.000","84,554.000","82,341.000","69,408.000","71,034.000","74,630.000","76,496.000","76,203.000","79,598.000","85,081.000","76,618.000","68,744.000","71,435.000","70,451.000"
"Investments And Advances","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4,063.000","7,936.000","8,529.000","6,790.000","6,883.000","8,094.000","8,350.000","9,201.000","8,996.000","9,073.000","8,788.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4,063.000","0.000","0.000","0.000","7,936.000","8,430.000","8,296.000","8,691.000","8,529.000","6,937.000","7,160.000","7,534.000","6,790.000","6,793.000","7,058.000","7,519.000","6,883.000","7,470.000","7,463.000","7,897.000","8,094.000","8,747.000","7,485.000","7,983.000","8,350.000","9,756.000","8,403.000","8,872.000","9,201.000","9,640.000","8,198.000","8,645.000","8,996.000","9,416.000","8,248.000","8,820.000","9,073.000","9,883.000","8,788.000"
"  Land And Improvements","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1,162.000","2,602.000","2,536.000","2,502.000","2,107.000","1,868.000","1,695.000","1,636.000","1,587.000","1,647.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1,162.000","0.000","0.000","0.000","2,602.000","0.000","0.000","0.000","2,536.000","0.000","0.000","0.000","2,502.000","0.000","0.000","0.000","2,107.000","0.000","0.000","0.000","1,868.000","0.000","0.000","0.000","1,695.000","0.000","0.000","0.000","1,636.000","0.000","0.000","0.000","1,587.000","0.000","0.000","0.000","1,647.000","0.000","0.000"
"  Buildings And Improvements","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","18,974.000","4,292.000","4,324.000","4,701.000","4,601.000","4,971.000","5,236.000","5,562.000","6,217.000","7,471.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","18,974.000","0.000","0.000","0.000","4,292.000","0.000","0.000","0.000","4,324.000","0.000","0.000","0.000","4,701.000","0.000","0.000","0.000","4,601.000","0.000","0.000","0.000","4,971.000","0.000","0.000","0.000","5,236.000","0.000","0.000","0.000","5,562.000","0.000","0.000","0.000","6,217.000","0.000","0.000","0.000","7,471.000","0.000","0.000"
"  Machinery, Furniture, Equipment","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","49,529.000","6,686.000","8,727.000","10,670.000","12,720.000","15,222.000","16,788.000","19,338.000","21,613.000","23,915.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","49,529.000","0.000","0.000","0.000","6,686.000","0.000","0.000","0.000","8,727.000","0.000","0.000","0.000","10,670.000","0.000","0.000","0.000","12,720.000","0.000","0.000","0.000","15,222.000","0.000","0.000","0.000","16,788.000","0.000","0.000","0.000","19,338.000","0.000","0.000","0.000","21,613.000","0.000","0.000","0.000","23,915.000","0.000","0.000"
"  Construction In Progress","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2,938.000","1,649.000","1,754.000","3,070.000","3,018.000","2,644.000","4,114.000","4,633.000","4,493.000","6,188.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2,938.000","0.000","0.000","0.000","1,649.000","0.000","0.000","0.000","1,754.000","0.000","0.000","0.000","3,070.000","0.000","0.000","0.000","3,018.000","0.000","0.000","0.000","2,644.000","0.000","0.000","0.000","4,114.000","0.000","0.000","0.000","4,633.000","0.000","0.000","0.000","4,493.000","0.000","0.000","0.000","6,188.000","0.000","0.000"
"  Other Gross PPE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10,774.000","4,743.000","5,171.000","7,533.000","9,216.000","11,974.000","16,245.000","32,581.000","53,701.000","63,995.000","82,057.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10,774.000","0.000","0.000","0.000","4,743.000","18,432.000","18,106.000","19,116.000","5,171.000","19,944.000","20,989.000","21,556.000","7,533.000","24,275.000","25,026.000","26,578.000","9,216.000","26,932.000","27,926.000","29,347.000","11,974.000","30,093.000","31,771.000","33,171.000","16,245.000","36,694.000","41,335.000","46,296.000","32,581.000","57,190.000","61,952.000","66,488.000","53,701.000","74,504.000","74,026.000","76,953.000","63,995.000","80,765.000","82,057.000"
"Gross Property, Plant and Equipment","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","83,377.000","19,972.000","22,512.000","28,476.000","31,662.000","36,679.000","44,078.000","63,750.000","87,611.000","103,216.000","82,057.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","83,377.000","0.000","0.000","0.000","19,972.000","18,432.000","18,106.000","19,116.000","22,512.000","19,944.000","20,989.000","21,556.000","28,476.000","24,275.000","25,026.000","26,578.000","31,662.000","26,932.000","27,926.000","29,347.000","36,679.000","30,093.000","31,771.000","33,171.000","44,078.000","36,694.000","41,335.000","46,296.000","63,750.000","57,190.000","61,952.000","66,488.000","87,611.000","74,504.000","74,026.000","76,953.000","103,216.000","80,765.000","82,057.000"
"  Accumulated Depreciation","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-43,712.000","-1,285.000","-3,277.000","-4,686.000","-5,817.000","-7,429.000","-9,275.000","-12,349.000","-20,666.000","-24,081.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-43,712.000","0.000","0.000","0.000","-1,285.000","0.000","0.000","0.000","-3,277.000","0.000","0.000","0.000","-4,686.000","0.000","0.000","0.000","-5,817.000","0.000","0.000","0.000","-7,429.000","0.000","0.000","0.000","-9,275.000","0.000","0.000","0.000","-12,349.000","0.000","0.000","0.000","-20,666.000","0.000","0.000","0.000","-24,081.000","0.000","0.000"
