Annual Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quarterly Data:
"Retained Earnings","22,843.854","23,944.104","28,565.052","32,468.250","38,584.481","41,170.337","49,428.985","44,455.737","39,649.953","43,038.934","48,023.614","56,058.300","54,274.789","51,787.368","60,381.619","75,685.773","88,705.715","89,177.738","100,336.170","123,154.208","117,843.973","127,525.346","144,961.419","144,509.112","133,894.756","137,935.939","129,507.137","148,711.478","155,876.865","183,630.850","189,665.885","","-","0.000","0.000","0.000","22,843.854","0.000","0.000","0.000","23,944.104","0.000","0.000","0.000","28,565.052","0.000","0.000","0.000","32,468.250","0.000","0.000","0.000","38,584.481","0.000","0.000","0.000","41,170.337","0.000","0.000","0.000","0.000","0.000","44,455.737","0.000","0.000","0.000","39,649.953","0.000","0.000","0.000","43,038.934","0.000","0.000","0.000","48,023.614","0.000","55,251.864","0.000","56,058.300","0.000","59,770.625","0.000","54,274.789","0.000","55,064.611","0.000","51,787.368","0.000","57,653.171","57,808.473","60,381.619","62,923.111","67,721.428","73,934.906","75,685.773","77,891.805","79,455.174","86,944.607","88,705.715","87,043.060","87,747.296","85,018.169","89,177.738","93,054.738","94,285.690","96,520.418","100,336.170","98,090.676","108,580.446","113,629.995","123,154.208","117,294.541","121,593.279","134,594.841","117,843.973","117,415.543","124,523.746","127,362.583","127,525.346","128,633.360","139,636.818","0.000","144,961.419","146,007.120","153,956.211","152,209.605","144,509.112","152,712.431","158,319.441","147,692.590","133,894.756","134,327.701","136,072.805","133,571.071","137,935.939","139,792.510","136,669.075","126,078.109","129,507.137","128,072.812","136,950.276","134,580.762","148,711.478","161,461.165","170,963.213","148,325.611","155,876.865","161,239.274","165,547.763","168,091.429","183,630.850","189,665.885"
"Accumulated other comprehensive income (loss)","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-282.093","-1,141.522","-2,366.407","-2,034.297","-4,996.764","-1,859.960","-767.155","3,728.452","5,981.446","-2,393.947","-11,320.638","-9,335.002","-14,020.368","-14,294.793","-3,757.761","5,160.871","12,272.529","5,408.295","5,676.070","4,108.554","-5,696.451","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-282.093","0.000","-261.154","0.000","-1,141.522","0.000","-3,370.296","0.000","-2,366.407","0.000","-2,825.298","0.000","-2,034.297","0.000","-2,921.552","-29.234","-4,996.764","-3,872.285","-4,161.137","-4,623.482","-1,859.960","-1,416.160","-1,209.516","-1,658.535","-767.155","-298.854","1,682.054","3,416.799","3,728.452","2,611.635","3,683.460","4,920.028","5,981.446","7,706.515","5,433.414","5,169.563","-2,393.947","223.500","-3,577.443","-12,402.496","-11,320.638","-9,482.138","-11,297.434","-10,703.250","-9,335.002","-12,473.187","-14,162.305","0.000","-14,020.368","-14,204.914","-18,844.584","-18,742.980","-14,294.793","-17,850.248","-18,469.693","-11,057.638","-3,757.761","170.124","490.364","5,488.237","5,160.871","4,916.282","8,252.336","13,049.706","12,272.529","13,251.702","9,262.524","11,069.700","5,408.295","-730.027","-1,012.121","6,220.516","5,676.070","6,446.277","8,018.379","8,595.491","4,108.554","-5,696.451"
"Additional Paid-In Capital","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4,031.041","4,439.467","4,093.469","3,732.925","4,083.291","4,500.988","4,711.940","4,222.233","4,244.184","8,879.047","9,179.511","9,903.215","6,194.471","6,677.305","5,814.498","5,387.050","4,543.845","4,853.916","4,286.468","4,597.046","4,431.484","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4,031.041","0.000","3,874.553","0.000","4,439.467","0.000","4,568.623","0.000","4,093.469","0.000","4,122.619","0.000","3,732.925","0.000","4,026.054","3,430.076","4,083.291","4,167.817","4,311.691","4,590.635","4,500.988","4,528.732","4,450.217","4,754.204","4,711.940","4,557.271","4,450.455","4,188.495","4,222.233","4,326.083","4,235.274","4,239.199","4,244.184","4,060.551","4,341.541","4,462.861","8,879.047","4,666.670","4,791.466","5,472.977","9,179.511","9,304.452","9,852.698","10,004.380","9,903.215","9,893.862","10,659.755","0.000","6,194.471","11,216.524","11,743.704","11,594.836","6,677.305","6,963.079","7,043.347","6,581.546","5,814.498","5,666.900","5,557.847","5,329.586","5,387.050","5,386.384","5,102.634","4,600.015","4,543.845","4,424.201","4,556.387","4,489.777","4,853.916","5,202.594","5,055.662","4,173.999","4,286.468","4,380.651","4,382.619","4,320.452","4,597.046","4,431.484"
"Treasury Stock","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-31.897","-41.516","-1,224.026","-3,864.614","-7,592.595","-10,449.810","-10,477.802","-13,002.838","-11,834.875","-12,885.341","-13,894.171","-15,449.227","-13,771.510","-11,956.716","-10,979.788","-10,178.746","-14,196.935","-14,242.763","-19,404.008","-19,863.516","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-25.360","0.000","-31.897","0.000","-30.363","0.000","-41.516","0.000","-97.702","0.000","-1,224.026","0.000","-1,479.369","-2,833.710","-3,864.614","-4,420.842","-5,223.761","-6,770.490","-7,592.595","-8,379.694","-9,379.243","-10,017.434","-10,449.810","-10,673.072","-10,408.535","-9,788.775","-10,477.802","-12,152.995","-11,850.912","-13,002.714","-13,002.838","-12,942.569","-14,116.496","-15,295.982","-11,834.875","-11,165.043","-12,118.363","-13,770.492","-12,885.341","-13,048.445","-13,808.335","-14,011.900","-13,894.171","-13,880.607","-14,942.003","0.000","-15,449.227","-15,684.077","-16,425.724","-16,214.518","-13,771.510","-14,318.706","-14,534.929","-13,551.047","-11,956.716","-11,605.173","-11,357.928","-10,877.924","-10,979.788","-9,819.102","-9,717.721","-10,317.105","-10,178.746","-9,892.352","-12,251.231","-11,279.229","-14,196.935","-16,615.995","-17,862.106","-13,061.024","-14,242.763","-14,491.710","-16,754.604","-16,323.861","-19,404.008","-19,863.516"
"Other Stockholders Equity","2,972.743","3,644.090","4,241.987","4,745.454","5,588.601","5,897.662","7,120.475","6,253.942","6,506.329","7,652.026","-0.000","0.000","0.000","0.000","-0.000","0.000","1.019","0.000","-0.000","0.000","0.000","0.000","-0.000","0.000","0.000","0.000","-0.000","0.000","0.000","-0.000","-0.000","","-","0.000","0.000","0.000","2,972.743","0.000","0.000","0.000","3,644.090","0.000","0.000","0.000","4,241.987","0.000","0.000","0.000","4,745.454","0.000","0.000","0.000","5,588.601","0.000","0.000","0.000","5,897.662","0.000","0.000","0.000","0.000","0.000","6,253.942","0.000","0.000","0.000","6,506.329","0.000","0.000","0.000","7,652.026","0.000","0.000","0.000","-0.000","0.000","-0.099","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-0.000","0.000","0.000","0.000","0.000","-0.974","-0.000","2.024","-0.000","0.000","0.000","0.994","0.000","-0.988","1.019","0.000","-1.020","0.000","0.000","0.000","-0.000","0.000","-0.000","1.004","0.998","1.988","0.000","1.987","-0.000","-0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-0.000","0.000","-0.000","0.000","0.000","0.000","-0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-0.000","-0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-0.000","0.000","-0.000","0.000"
"Total Stockholders Equity","25,816.597","27,588.194","32,807.039","37,213.704","44,173.082","47,067.999","56,549.460","50,709.679","46,156.283","50,690.960","55,055.010","62,939.329","59,286.797","55,284.007","58,886.665","74,343.643","85,975.336","90,035.834","100,945.066","117,804.433","102,817.505","114,199.387","126,549.304","127,934.831","128,184.394","141,383.806","139,442.674","148,292.596","155,112.955","176,676.543","172,144.856","","-","0.000","0.000","0.000","25,816.597","0.000","0.000","0.000","27,588.194","0.000","0.000","0.000","32,807.039","0.000","0.000","0.000","37,213.704","0.000","0.000","0.000","44,173.082","0.000","0.000","0.000","47,067.999","0.000","0.000","0.000","0.000","0.000","50,709.679","0.000","0.000","0.000","46,156.283","0.000","0.000","0.000","50,690.960","0.000","0.000","0.000","55,055.010","0.000","62,555.238","0.000","62,939.329","0.000","64,659.072","0.000","59,286.797","0.000","59,613.290","0.000","55,284.007","0.000","60,533.518","61,633.203","58,886.665","62,150.881","66,114.865","70,812.438","74,343.643","76,251.046","76,890.201","83,840.042","85,975.336","84,278.914","87,035.305","86,191.665","90,035.834","91,307.320","93,738.911","96,060.783","100,945.066","100,152.573","107,693.175","111,510.882","117,804.433","114,738.700","114,501.034","118,240.579","102,817.505","104,189.413","109,270.675","112,651.813","114,199.387","112,173.427","121,192.265","0.000","126,549.304","127,334.652","130,429.607","128,846.943","127,934.831","132,512.532","137,439.736","134,404.055","128,184.394","132,642.958","134,765.205","137,348.685","141,383.806","144,166.323","144,002.366","136,738.240","139,442.674","139,065.662","141,822.641","142,125.285","148,292.596","153,086.571","161,045.544","149,082.002","155,112.955","161,154.290","164,778.418","168,199.078","176,676.543","172,144.856"
"Minority Interest","0.000","111.603","140.762","187.358","245.760","273.160","730.278","683.706","604.215","708.949","1,502.171","1,732.098","1,550.619","2,219.879","2,609.211","4,057.134","4,798.538","5,026.133","5,358.483","6,517.386","5,513.566","6,291.276","7,197.484","6,259.763","6,593.025","7,326.975","7,136.522","7,628.257","5,918.214","6,545.412","6,214.841","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","111.603","0.000","0.000","0.000","140.762","0.000","0.000","0.000","187.358","0.000","0.000","0.000","245.760","0.000","0.000","0.000","273.160","0.000","0.000","0.000","0.000","0.000","683.706","0.000","0.000","0.000","604.215","0.000","0.000","0.000","708.949","0.000","0.000","0.000","1,502.171","0.000","3,056.283","0.000","1,732.098","0.000","1,610.252","0.000","1,550.619","0.000","2,521.113","0.000","2,219.879","0.000","2,828.087","3,867.606","2,609.211","3,562.583","3,732.784","4,134.757","4,057.134","4,165.002","4,251.297","4,723.564","4,798.538","4,719.448","4,729.947","4,703.956","5,026.133","5,080.400","5,093.204","5,276.169","5,358.483","5,368.561","5,662.967","6,031.322","6,517.386","6,262.954","6,267.982","6,383.316","5,513.566","5,545.265","5,747.600","5,973.970","6,291.276","6,148.279","6,705.648","0.000","7,197.484","7,039.387","7,356.805","7,450.882","6,259.763","6,522.520","6,736.763","6,613.757","6,593.025","6,717.417","6,501.290","6,508.477","7,326.975","7,292.121","7,139.604","6,805.804","7,136.522","6,991.334","6,916.651","7,074.082","7,628.257","7,863.103","5,569.661","5,279.586","5,918.214","5,977.987","5,986.342","6,065.149","6,545.412","6,214.841"
"Total Equity","25,816.597","27,699.798","32,947.800","37,401.063","44,418.842","47,341.158","57,279.738","51,393.384","46,760.498","51,399.909","56,557.180","64,671.427","60,837.416","57,503.885","61,495.876","78,400.777","90,773.874","95,061.967","106,303.550","124,321.818","108,331.071","120,490.663","133,746.788","134,194.594","134,777.419","148,710.781","146,579.196","155,920.853","161,031.169","183,221.955","178,359.697","","-","0.000","0.000","0.000","25,816.597","0.000","0.000","0.000","27,699.798","0.000","0.000","0.000","32,947.800","0.000","0.000","0.000","37,401.063","0.000","0.000","0.000","44,418.842","0.000","0.000","0.000","47,341.158","0.000","0.000","0.000","0.000","0.000","51,393.384","0.000","0.000","0.000","46,760.498","0.000","0.000","0.000","51,399.909","0.000","0.000","0.000","56,557.180","0.000","65,611.520","0.000","64,671.427","0.000","66,269.325","0.000","60,837.416","0.000","62,134.403","0.000","57,503.885","0.000","63,361.605","65,500.808","61,495.876","65,713.464","69,847.649","74,947.195","78,400.777","80,416.048","81,141.498","88,563.606","90,773.874","88,998.362","91,765.251","90,895.621","95,061.967","96,387.720","98,832.115","101,336.952","106,303.550","105,521.134","113,356.142","117,542.204","124,321.818","121,001.654","120,769.016","124,623.895","108,331.071","109,734.678","115,018.274","118,625.784","120,490.663","118,321.706","127,897.913","0.000","133,746.788","134,374.039","137,786.413","136,297.825","134,194.594","139,035.053","144,176.499","141,017.812","134,777.419","139,360.374","141,266.495","143,857.162","148,710.781","151,458.444","151,141.971","143,544.044","146,579.196","146,056.995","148,739.292","149,199.367","155,920.853","160,949.674","166,615.205","154,361.589","161,031.169","167,132.276","170,764.760","174,264.228","183,221.955","178,359.697"
"  Net Income","2,409.768","2,874.156","3,091.923","1,875.667","1,636.776","1,226.099","1,486.137","2,450.847","3,137.725","3,383.281","3,734.993","4,388.239","5,653.429","4,235.922","6,209.425","10,563.152","11,112.029","11,723.296","13,993.549","17,049.859","-4,465.147","2,308.918","4,999.363","3,438.500","10,152.612","17,814.422","18,051.805","20,478.696","16,216.487","23,517.758","22,982.212","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","928.595","467.342","461.311","472.829","389.773","403.230","414.824","404.664","314.220","320.637","324.113","311.615","267.713","519.554","515.621","607.992","594.676","613.872","680.436","784.099","788.498","792.157","931.548","994.274","939.560","877.969","736.073","697.371","716.654","668.861","1,535.597","837.066","943.577","1,864.386","763.794","1,370.899","1,387.590","1,381.958","1,791.731","975.610","963.925","1,823.138","538.429","1,682.909","1,745.695","1,773.505","912.329","1,878.453","2,289.402","2,655.641","3,268.028","2,617.661","2,623.949","2,851.534","3,172.924","2,454.072","2,726.579","3,360.965","3,456.061","3,245.062","3,458.908","3,637.513","3,726.989","4,007.348","3,921.360","4,092.115","3,098.136","3,307.846","1,311.849","-1,803.791","-7,825.507","-805.490","239.234","1,703.363","1,237.079","2,097.507","1,169.907","1,123.490","311.071","14.423","1,047.207","1,040.455","1,467.685","3,660.673","3,300.966","1,192.426","3,313.074","5,781.807","4,419.202","5,078.910","2,902.418","5,758.939","5,017.998","5,028.582","3,708.434","5,224.712","5,091.388","5,162.700","3,777.655","5,244.046","3,868.062","4,194.301","3,528.315","5,527.304","4,136.925","8,339.338","4,533.904","5,972.045"
"  Net Foreign Currency Exchange Gain","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Net Income From Continuing Operations","2,409.768","2,874.156","3,091.923","1,875.667","1,636.776","1,226.099","1,486.137","2,450.847","3,137.725","3,383.281","3,734.993","4,388.239","5,653.429","4,235.922","6,209.425","10,563.152","11,112.029","11,723.296","13,993.549","16,968.108","-4,713.249","2,692.047","5,701.189","4,466.113","11,432.753","19,461.186","19,169.514","21,554.718","17,065.575","24,386.460","23,893.455","","-","652.429","611.191","611.678","745.998","697.990","725.774","744.256","647.016","574.300","583.073","1,018.808","928.595","467.342","461.311","472.829","389.773","403.230","414.824","404.664","314.220","320.637","324.113","311.615","267.713","519.554","515.621","607.992","594.676","613.872","680.436","784.099","788.498","792.157","931.548","994.274","939.560","877.969","736.073","697.371","716.654","668.861","1,535.597","837.066","943.577","1,864.386","763.794","1,370.899","1,387.590","1,381.958","1,791.731","975.610","963.925","1,823.138","538.429","1,682.909","1,745.695","1,773.505","912.329","1,878.453","2,289.402","2,655.641","3,268.028","2,617.661","2,623.949","2,851.534","3,172.924","2,454.072","2,726.579","3,360.965","3,456.061","3,245.062","3,458.908","3,637.513","3,726.989","4,007.348","3,921.360","4,092.115","3,871.905","3,492.974","1,391.680","-1,965.796","-8,211.711","-902.194","243.090","1,863.105","1,560.925","2,319.034","1,368.681","1,330.444","349.909","35.548","1,347.393","1,307.549","1,943.179","4,055.087","3,659.268","1,457.003","3,733.787","6,211.457","4,648.372","5,417.495","3,576.508","6,047.075","5,252.905","5,325.775","4,077.728","5,481.827","5,345.433","5,453.792","3,988.198","5,498.112","4,035.730","4,369.253","3,809.496","5,695.867","4,344.055","8,594.667","4,738.012","6,216.722"
"Depreciation, Depletion and Amortization","2,053.346","2,210.577","2,747.072","3,722.372","4,490.132","4,482.895","3,720.401","5,242.385","4,954.102","5,878.727","7,146.027","7,488.036","6,574.045","6,163.738","7,199.435","8,816.557","9,465.651","10,348.335","11,767.965","14,799.437","15,279.444","15,593.362","14,398.239","12,948.746","11,660.958","12,222.583","11,703.815","14,396.640","14,266.737","16,351.583","15,898.669","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1,885.544","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3,307.846","3,641.959","4,026.743","3,942.864","3,464.408","3,853.868","4,004.240","4,055.631","3,227.246","3,463.704","3,537.131","3,619.925","3,185.703","3,455.233","3,474.119","3,346.777","3,191.469","3,325.667","3,412.427","3,230.938","2,958.410","3,099.688","3,084.690","3,288.369","3,096.169","3,092.640","3,095.816","3,251.303","3,083.821","3,355.697","3,656.217","3,510.157","3,628.721","3,780.102","3,514.704","3,863.094","3,611.966","3,914.720","3,954.720","4,272.736","3,756.494"
"  Change In Receivables","0.000","-843.511","199.256","-590.144","452.877","465.956","-2,501.711","-328.761","-1,457.255","853.398","1,247.988","-791.623","-935.146","471.559","-380.696","50.918","-1,692.223","-2,542.172","-1,811.616","-2,052.410","8,088.304","-6,357.317","5,161.525","-7,099.468","-1,775.456","-1,191.387","-577.078","-222.967","-2,344.954","-994.231","0.000","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"  Change In Inventory","0.000","-24.460","-477.820","-135.684","284.601","-78.539","-810.169","-516.697","-294.899","-631.104","-237.237","-665.968","-413.083","89.241","-314.099","-487.087","-1,817.535","-2,125.669","-1,138.414","-1,488.583","1,965.960","617.961","634.536","-4,182.614","532.690","-1,082.857","-1,420.339","-610.210","-2,181.488","-1,613.891","0.000","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"  Change In Prepaid Assets","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"  Change In Payables And Accrued Expense","0.000","616.640","51.491","1,024.967","-640.128","139.508","1,027.506","-255.568","1,745.500","-621.722","557.209","899.879","-66.425","-6.085","967.148","1,446.849","1,458.919","1,611.815","887.219","-553.703","-11,131.470","8,283.215","-5,472.816","9,425.787","-1,974.855","4,923.211","-797.254","1,017.119","220.738","2,691.274","0.000","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Change In Working Capital","0.000","1,527.985","-1,038.993","-1,669.761","-1,698.166","136.532","-2,134.902","621.836","3,959.712","-2,159.530","2,839.870","-3,529.922","1,654.409","256.569","1,068.534","1,282.565","475.779","-1,425.142","1,226.834","-2,401.123","1,579.756","8,467.824","5,969.625","1,138.846","3,091.411","6,575.789","1,612.989","4,306.320","1,168.970","4,539.732","1,820.821","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2,458.865","654.920","-8,239.244","5,865.168","2,975.299","5,130.847","-416.194","549.307","3,223.436","785.470","-2,569.404","4,195.659","1,557.521","-2,388.923","-1,195.886","2,972.695","2,219.537","-129.545","1,580.215","-56.505","2,334.149","1,901.421","-1,149.729","3,677.104","-11.464","-1,147.817","-2,517.279","5,141.763","819.642","-1,796.898","162.642","5,144.924","2,521.829","-3,700.040","-2,554.163","4,775.237","1,085.651","907.642","-2,484.282","5,101.908","-1,704.448"
"Change In DeferredTax","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","353.340","177.430","805.155","413.083","-1,087.122","-614.283","1,098.107","803.832","284.025","1,126.357","808.466","-1,992.642","281.505","1,049.763","77.547","1,688.382","-549.925","-223.324","291.229","-472.021","-2,243.924","-2,026.479","","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-161.595","-357.251","1,110.008","-2,462.368","-231.446","863.491","432.214","-769.378","416.339","373.899","920.125","-738.766","-307.749","105.592","592.699","-279.788","72.130","474.625","39.408","1,201.857","-199.260","247.132","638.827","-1,246.000","262.858","287.818","217.937","-918.971","326.160","107.093","332.437","-538.077","102.913","77.595","128.571","-770.065","221.856","149.897","-2,137.674","-355.909","317.207"
